source_id,tier,x_current_kpc,y_current_kpc,z_current_kpc,R_current_kpc,x_peri_kpc,y_peri_kpc,z_peri_kpc,R_peri_kpc,x_apo_kpc,y_apo_kpc,z_apo_kpc,R_apo_kpc,x_zmax_kpc,y_zmax_kpc,z_zmax_kpc,R_zmax_kpc,abs_zmax_kpc
6735304392903260544,C,-1.579714099519595,0.15506261938084617,-1.6815451069331067,1.5873062250713486,0.02542177028954029,-0.011088600382208824,-0.3139846622943878,0.027734877541661263,-2.158597230911255,1.1403268575668335,0.016560548916459084,2.4412879943847656,-1.4257421493530273,0.3336172103881836,-1.7501139640808105,1.4642544984817505,1.7501139640808105
4780282558746990080,A,-8.47013560345479,-1.8055810272124762,-1.7896152812774881,8.660445715247114,-0.04278009757399559,-0.0320948101580143,0.5865997672080994,0.05348096415400505,1.104262113571167,8.661833763122559,-1.6069040298461914,8.731939315795898,0.22561070322990417,7.579240798950195,-3.7888875007629395,7.582597732543945,3.7888875007629395
5916045256703964544,C,-3.4816090135656594,-2.434174232747399,-1.1774837516397993,4.248153189176802,0.015596115961670876,-0.010410440154373646,0.5348358750343323,0.01875142939388752,0.4505302309989929,-4.241739273071289,-1.1524544954299927,4.265598297119141,-0.813287079334259,3.7695205211639404,-1.7137870788574219,3.856257438659668,1.7137870788574219
4044913307943727360,C,-2.9267234657349745,0.0717878783565202,-0.9351164006529507,2.9276037546708182,0.0162883922457695,-0.021610954776406288,0.426064133644104,0.02706187590956688,-1.677958369255066,2.4093549251556396,-0.9248252511024475,2.936074733734131,-2.0971109867095947,1.9674683809280396,-1.0053294897079468,2.8755531311035156,1.0053294897079468
810445730162365312,C,-11.06304924138953,0.4749738299134938,3.9267997858293686,11.07324065739168,0.04304537922143936,-0.05036422237753868,-0.7603532075881958,0.06625299900770187,7.0756425857543945,9.055639266967773,2.9543344974517822,11.492141723632812,-10.920467376708984,-1.7343658208847046,3.9673714637756348,11.057333946228027,3.9673714637756348
5876158823216894336,C,-4.617463885334954,-3.135122777784169,-0.18793116708224467,5.581215599146273,-0.04455656185746193,-0.007766440976411104,-0.04634149745106697,0.04522836208343506,-4.617464065551758,-3.135122776031494,-0.18793116509914398,5.581215858459473,0.675211489200592,3.375014543533325,3.1965677738189697,3.4418938159942627,3.1965677738189697
6763544936741265280,C,-2.3891581761034506,0.983559410835514,-1.5143001985894735,2.5836923007752044,0.007769293151795864,-0.0006209309212863445,0.10585710406303406,0.007794066332280636,-2.937398672103882,1.8518149852752686,-0.1976577192544937,3.472395420074463,-0.6490054130554199,2.2763583660125732,-1.7050714492797852,2.3670690059661865,1.7050714492797852
6763240234575156352,C,-3.216678973227721,0.9620117217820989,-1.4336086454140302,3.357452928880985,0.0126532893627882,0.0037600351497530937,0.47040364146232605,0.01320013590157032,-0.3970036506652832,-3.6730687618255615,-0.9826562404632568,3.6944615840911865,3.059441089630127,-1.3201074600219727,-1.4652377367019653,3.3320958614349365,1.4652377367019653
4233747897318977664,C,-3.931253639647237,3.127951055908449,-1.3492546719216638,5.02382652839431,-0.01570368930697441,-0.06602253019809723,0.6017804741859436,0.06786442548036575,4.939026355743408,-0.9389084577560425,-1.3438071012496948,5.027477741241455,3.6492741107940674,2.7295193672180176,-2.0255303382873535,4.557134628295898,2.0255303382873535
4987471265709771520,B,-7.620936343783444,-0.969725231771844,-4.697710354889288,7.682384901912577,0.054264239966869354,-0.06362221390008926,0.012054553255438805,0.08362053334712982,-7.075470924377441,-6.534100532531738,-0.5919080376625061,9.631031036376953,-7.4335832595825195,1.4288575649261475,-4.834190845489502,7.569662570953369,4.834190845489502
