source_id,R_peri_kpc_4gyr,R_peri_kpc_8gyr,R_peri_kpc_delta_8minus4,R_peri_kpc_abs_delta,R_apo_kpc_4gyr,R_apo_kpc_8gyr,R_apo_kpc_delta_8minus4,R_apo_kpc_abs_delta,z_max_kpc_4gyr,z_max_kpc_8gyr,z_max_kpc_delta_8minus4,z_max_kpc_abs_delta
5347352687178469504,0.16330088832233525,0.17687116989424106,0.013570281571905818,0.013570281571905818,7.838016510009766,7.838185020341095,0.00016851033132958548,0.00016851033132958548,3.925021171569824,3.9278228282928467,0.002801656723022461,0.002801656723022461
5363539426785394816,0.10207710840409671,0.10203749460172994,-3.961380236677803e-05,3.961380236677803e-05,8.910932540893555,8.911227115040674,0.00029457414711941965,0.00029457414711941965,4.242634296417236,4.2406229972839355,-0.0020112991333007812,0.0020112991333007812
5417729544554281088,0.27625150528488457,0.2807510405337157,0.004499535248831121,0.004499535248831121,9.74107551574707,9.741019521757003,-5.599399006683825e-05,5.599399006683825e-05,4.368856430053711,4.367947101593018,-0.0009093284606933594,0.0009093284606933594
5507141928905316736,0.25122940401431676,0.25800634286297175,0.00677693884865499,0.00677693884865499,8.295573234558105,8.29323717364795,-0.0023360609101548135,0.0023360609101548135,4.114701747894287,4.1484479904174805,0.03374624252319336,0.03374624252319336
5516010937598299392,0.004809196939049746,0.012654959928363671,0.007845762989313925,0.007845762989313925,11.433565139770508,11.432801886450452,-0.0007632533200556679,0.0007632533200556679,5.319009780883789,5.315844535827637,-0.0031652450561523438,0.0031652450561523438
5565366983768870144,0.04942180742964999,0.04956756908237563,0.00014576165272564556,0.00014576165272564556,12.374946594238281,12.370731735785863,-0.004214858452417758,0.004214858452417758,5.495622158050537,5.50261926651001,0.006997108459472656,0.006997108459472656
5576846709795882368,0.13555582160970658,0.13888397979852218,0.0033281581888155998,0.0033281581888155998,10.775029182434082,10.776850297894635,0.0018211154605527469,0.0018211154605527469,5.061316967010498,5.208016395568848,0.1466994285583496,0.1466994285583496
5580533337923969536,0.15947077520525202,0.16520362495267232,0.005732849747420304,0.005732849747420304,10.696599960327148,10.717632284010731,0.021032323683582987,0.021032323683582987,5.00990629196167,5.008979797363281,-0.0009264945983886719,0.0009264945983886719
5587900649951249280,0.12656536424345805,0.12896024800827308,0.002394883764815031,0.002394883764815031,11.125914573669434,11.128764628696517,0.0028500550270837977,0.0028500550270837977,5.669651031494141,5.668098449707031,-0.001552581787109375,0.001552581787109375
5734715925043634560,0.0343945696012915,0.044383166589380976,0.009988596988089474,0.009988596988089474,10.388616561889648,10.385660954670545,-0.0029556072191034843,0.0029556072191034843,5.038257122039795,5.343878746032715,0.3056216239929199,0.3056216239929199
5816763754765392384,0.12012782145894767,0.13162530981043732,0.011497488351489657,0.011497488351489657,8.045807838439941,8.045626593545983,-0.00018124489395887622,0.00018124489395887622,3.752868890762329,4.170166492462158,0.4172976016998291,0.4172976016998291
5820366064094474624,0.11445802273520315,0.11505220347367072,0.0005941807384675646,0.0005941807384675646,5.703571319580078,5.727515405680309,0.023944086100231132,0.023944086100231132,2.878385066986084,2.9213664531707764,0.04298138618469238,0.04298138618469238
5833952042146858880,0.09624936296475002,0.10813995344215853,0.011890590477408508,0.011890590477408508,7.8547821044921875,7.854782031464223,-7.30279641203424e-08,7.30279641203424e-08,4.094706058502197,4.088779449462891,-0.005926609039306641,0.005926609039306641
5901919109275348096,0.07613508503042063,0.08076639725875355,0.0046313122283329206,0.0046313122283329206,6.1762847900390625,6.176284880711054,9.067199169265905e-08,9.067199169265905e-08,3.3615355491638184,3.330850601196289,-0.030684947967529297,0.030684947967529297
