source_id,adopted_P,adopted_tier,P_independent,P_copula,delta_P,tier_independent,tier_copula
4049208064735045504,0.526,C,0.515,0.506,-0.009000000000000008,C,C
4049319802607350272,0.5702,C,0.555,0.5865,0.03149999999999997,C,C
4049340457235691136,0.3898,D,0.372,0.3705,-0.0015000000000000013,subC,subC
4049351795951596160,0.4878,D,0.5015,0.4785,-0.022999999999999965,C,subC
4049371960712233088,0.3464,X,0.3635,0.3535,-0.010000000000000009,subC,subC
4049390107067347840,0.352,X,0.3575,0.3775,0.020000000000000018,subC,subC
4049409996916753280,0.4758,D,0.4825,0.476,-0.006500000000000006,subC,subC
4049449274523729024,0.6858,C,0.703,0.688,-0.015000000000000013,C,C
4049735108765776512,0.324,X,0.319,0.3285,0.009500000000000008,subC,subC
4049764937441291264,0.3764,X,0.3975,0.367,-0.030500000000000027,subC,subC
4049838158028311424,0.6216,C,0.6205,0.6185,-0.0020000000000000018,C,C
4050578915214134656,0.414,D,0.419,0.4355,0.016500000000000015,subC,subC
4051094929767151488,0.4868,D,0.4745,0.4985,0.02400000000000002,subC,subC
4051111804839854080,0.3296,D,0.3525,0.328,-0.024499999999999966,subC,subC
4051134207361906432,0.447,D,0.4605,0.451,-0.009500000000000008,subC,subC
4051173338688769152,0.4678,D,0.458,0.466,0.008000000000000007,subC,subC
4051188388260256128,0.3788,X,0.3955,0.386,-0.009500000000000008,subC,subC
4051198082124155648,0.4946,D,0.4775,0.486,0.008500000000000008,subC,subC
4051199387794942720,0.6212,C,0.63,0.6245,-0.005499999999999949,C,C
4051212233917888640,0.5932,C,0.6255,0.6065,-0.018999999999999906,C,C
4051220656477023360,0.4012,X,0.3985,0.3985,0.0,subC,subC
4051283328604311040,0.822,C,0.8125,0.808,-0.0044999999999999485,C,C
4051404171834375936,0.3748,X,0.373,0.3825,0.009500000000000008,subC,subC
4051445163000749184,0.6048,C,0.585,0.59,0.0050000000000000044,C,C
4051493983768308480,0.5378,C,0.5365,0.5285,-0.008000000000000007,C,C
4051601357950208128,0.3162,X,0.3115,0.3235,0.01200000000000001,subC,subC
4051606825554772480,0.4846,X,0.4785,0.492,0.013500000000000012,subC,subC
4051757939674821376,0.4558,X,0.451,0.4575,0.006500000000000006,subC,subC
4051768969151915136,0.3356,X,0.3475,0.349,0.0015000000000000013,subC,subC
4051836829654610816,0.4449,D,0.461,0.453,-0.008000000000000007,subC,subC
4051843765909667968,0.3,D,0.3235,0.3015,-0.02200000000000002,subC,subC
4052008417770483840,0.4612,X,0.4585,0.4615,0.0030000000000000027,subC,subC
4052046935040877568,0.3296,D,0.3445,0.3395,-0.004999999999999949,subC,subC
4052064153693370240,0.5844,C,0.5725,0.5775,0.0050000000000000044,C,C
4052099303712071808,0.328,X,0.319,0.3115,-0.007500000000000007,subC,subC
4052114868580815488,0.5938,C,0.5775,0.5945,0.017000000000000015,C,C
4052274297775412480,0.328,X,0.3375,0.349,0.011499999999999955,subC,subC
4052326627674710784,0.5582,C,0.5335,0.5605,0.027000000000000024,C,C
4052848685177498240,0.5968,C,0.617,0.5975,-0.019499999999999962,C,C
4052890196130355200,0.5402,C,0.5355,0.519,-0.01649999999999996,C,C
4052900126097408128,0.3784,X,0.413,0.389,-0.023999999999999966,subC,subC
4052928468486868992,0.6256,C,0.6305,0.639,0.008500000000000063,C,C
4053138406515801856,0.359,X,0.3375,0.366,0.02849999999999997,subC,subC
4053204377191232384,0.477,D,0.5,0.4885,-0.01150000000000001,subC,subC
4053229322354402816,0.4092,X,0.398,0.41,0.011999999999999955,subC,subC
4055647565083572224,0.4382,D,0.416,0.4145,-0.0015000000000000013,subC,subC
4059112779123347968,0.304,X,0.311,0.304,-0.007000000000000006,subC,subC
4062573595017394816,0.3406,X,0.342,0.34,-0.0020000000000000018,subC,subC
4062978485800728832,0.4872,D,0.496,0.486,-0.010000000000000009,subC,subC
4064134381757292800,0.92,B,0.919,0.929,0.010000000000000009,B,B
4064862675145695616,0.5196,C,0.535,0.5235,-0.011500000000000066,C,C
4065165929822667136,0.511,C,0.5055,0.51,0.0045000000000000595,C,C
4065262966083493248,0.866,B,0.8625,0.8605,-0.0020000000000000018,B,B
4065543199756114944,0.5054,C,0.4935,0.519,0.025500000000000023,subC,C
4066410581362235392,0.4304,D,0.445,0.4405,-0.004500000000000004,subC,subC
4070519903012787328,0.313,X,0.3115,0.312,0.0005000000000000004,subC,subC
4071505065364376448,0.3174,X,0.2935,0.3155,0.02200000000000002,subC,subC
4071509905760769664,0.5208,C,0.499,0.5085,0.009499999999999953,subC,C
4071518946698883712,0.3767,X,0.3585,0.345,-0.013500000000000012,subC,subC
4071607659210724096,0.526,C,0.523,0.508,-0.015000000000000013,C,C
4071931568464915328,0.4548,X,0.455,0.4635,0.008500000000000008,subC,subC
4072007473444756992,0.6456,C,0.6485,0.6545,0.006000000000000005,C,C
4072042520378718080,0.5267,C,0.5375,0.505,-0.03249999999999997,C,C
4072331760661612928,0.6252,C,0.6515,0.627,-0.024499999999999966,C,C
4072355159644469888,0.39,X,0.3915,0.3745,-0.017000000000000015,subC,subC
4072419687259436160,0.4548,X,0.459,0.438,-0.02100000000000002,subC,subC
4072435041718148608,0.4552,D,0.4375,0.4335,-0.0040000000000000036,subC,subC
4072437687418102144,0.4658,D,0.4695,0.451,-0.01849999999999996,subC,subC
4072470299157294464,0.3792,D,0.3735,0.3905,0.017000000000000015,subC,subC
4072489536257959168,0.3416,X,0.3575,0.333,-0.024499999999999966,subC,subC
4072531833101324416,0.5224,C,0.5055,0.5135,0.008000000000000007,C,C
4072848217570200832,0.685,C,0.682,0.687,0.0050000000000000044,C,C
4072924397458688768,0.324,X,0.3045,0.32,0.015500000000000014,subC,subC
4072928108310556416,0.4284,D,0.4375,0.4245,-0.013000000000000012,subC,subC
4073251635256994304,0.3442,X,0.3535,0.3335,-0.019999999999999962,subC,subC
4073285587017446528,0.4746,D,0.502,0.4695,-0.03250000000000003,C,subC
4073380729125855744,0.3,X,0.2885,0.2825,-0.006000000000000005,subC,subC
4073389559579091584,0.5162,C,0.521,0.494,-0.027000000000000024,C,subC
4073490474136282880,0.3628,X,0.3695,0.382,0.012500000000000011,subC,subC
4073590598386404480,0.576,C,0.5965,0.582,-0.014500000000000068,C,C
4073654473137057664,0.4668,D,0.4685,0.482,0.013499999999999956,subC,subC
4073664781058299648,0.488,D,0.478,0.506,0.028000000000000025,subC,C
4073848399507325952,0.4359,X,0.4345,0.423,-0.01150000000000001,subC,subC
4074194608222495104,0.5474,C,0.5575,0.5535,-0.0040000000000000036,C,C
4074354449725772160,0.5508,C,0.532,0.5555,0.023499999999999965,C,C
4074512195282512512,0.4493,X,0.427,0.4435,0.016500000000000015,subC,subC
4074796625207486080,0.5268,C,0.5185,0.548,0.02950000000000008,C,C
4075180492211867776,0.5336,C,0.5215,0.536,0.014500000000000068,C,C
4075183786423839616,0.3952,X,0.3865,0.3955,0.009000000000000008,subC,subC
4075341325820624128,0.4476,X,0.4235,0.4485,0.025000000000000022,subC,subC
4075700045808389632,0.374,X,0.382,0.3895,0.007500000000000007,subC,subC
4076134245506145792,0.6082,C,0.5865,0.5975,0.01100000000000001,C,C
4076429262576014336,0.6936,C,0.683,0.6865,0.0034999999999999476,C,C
4076462969468913280,0.453,D,0.4295,0.4565,0.027000000000000024,subC,subC
4076491762930723584,0.5672,C,0.5695,0.5765,0.007000000000000006,C,C
4076496156632271104,0.6066,C,0.6115,0.6025,-0.009000000000000008,C,C
4076512516214478848,0.3579,D,0.3605,0.36,-0.0005000000000000004,subC,subC
4076649027478050688,0.72,C,0.6815,0.6905,0.009000000000000008,C,C
4076687372949328000,0.32,X,0.322,0.3,-0.02200000000000002,subC,subC
4076871816023295872,0.4146,D,0.401,0.419,0.01799999999999996,subC,subC
4077088454166274688,0.3338,X,0.3675,0.322,-0.045499999999999985,subC,subC
4077194350858894592,0.3724,D,0.3755,0.357,-0.018500000000000016,subC,subC
4077232726341140096,0.5128,C,0.514,0.5015,-0.012500000000000067,C,C
4077453625096744448,0.4896,D,0.4935,0.4945,0.0010000000000000009,subC,subC
4077534099993187456,0.3794,D,0.3745,0.374,-0.0005000000000000004,subC,subC
4077603987696608256,0.4362,X,0.4435,0.4395,-0.0040000000000000036,subC,subC
4077630857014425088,0.894,B,0.8925,0.896,0.0035000000000000586,B,B
4077718405636630912,0.616,C,0.625,0.6135,-0.011499999999999955,C,C
4077753383803648640,0.5358,C,0.5215,0.546,0.024500000000000077,C,C
4077797359923248768,0.4496,D,0.432,0.4435,0.01150000000000001,subC,subC
4077814883388876288,0.3912,X,0.398,0.3745,-0.02350000000000002,subC,subC
4077878483263549312,0.3572,X,0.367,0.3645,-0.0025000000000000022,subC,subC
4077910064253329280,0.4926,D,0.481,0.4915,0.01050000000000001,subC,subC
4077922055803817088,0.702,C,0.695,0.6925,-0.0024999999999999467,C,C
4077930744425348224,0.3882,X,0.391,0.425,0.033999999999999975,subC,subC
4077937414607958016,0.5548,C,0.546,0.576,0.029999999999999916,C,C
4078004897145028352,0.3682,X,0.361,0.363,0.0020000000000000018,subC,subC
4078025512920276224,0.4111,X,0.4215,0.401,-0.020499999999999963,subC,subC
4078031697672879744,0.802,C,0.7685,0.777,0.008500000000000063,C,C
4078110072239803392,0.5478,C,0.539,0.528,-0.01100000000000001,C,C
4078656666940043136,0.6084,C,0.617,0.613,-0.0040000000000000036,C,C
4078735110219165440,0.4996,D,0.52,0.5105,-0.009500000000000064,C,C
4078791112274133504,0.5166,C,0.4865,0.5075,0.020999999999999963,subC,C
4078864749519281920,0.6752,C,0.685,0.675,-0.010000000000000009,C,C
4078925600620089344,0.629,C,0.6365,0.616,-0.020499999999999963,C,C
4078980846753506560,0.5187,C,0.5005,0.5025,0.0020000000000000018,C,C
4079127842038057984,0.5902,C,0.5975,0.6065,0.009000000000000008,C,C
4079357021515243136,0.3164,X,0.3135,0.311,-0.0025000000000000022,subC,subC
4079495869252132864,0.4388,D,0.413,0.4485,0.03550000000000003,subC,subC
4079615780355551488,0.342,X,0.3555,0.3435,-0.011999999999999955,subC,subC
4079723811705105536,0.5094,C,0.504,0.5095,0.005499999999999949,C,C
4080139491484995456,0.5224,C,0.5035,0.5205,0.017000000000000015,C,C
4080185847113344768,0.5842,C,0.584,0.5625,-0.021499999999999964,C,C
4080253364004052224,0.467,D,0.477,0.4775,0.0005000000000000004,subC,subC
4080592391505950464,0.337,X,0.3415,0.354,0.012499999999999956,subC,subC
4081774740156423168,0.3964,X,0.3915,0.3775,-0.014000000000000012,subC,subC
4082407341608196992,0.3622,X,0.3585,0.359,0.0005000000000000004,subC,subC
4082830481782526080,0.4082,D,0.3995,0.4185,0.01899999999999996,subC,subC
4083616838751387008,0.525,C,0.5165,0.5125,-0.0040000000000000036,C,C
4083795784273004160,0.3476,X,0.3685,0.3465,-0.02200000000000002,subC,subC
4084326534843631744,0.621,C,0.6375,0.6285,-0.009000000000000008,C,C
4084437997836386432,0.352,X,0.346,0.329,-0.01699999999999996,subC,subC
4084812523305828864,0.3452,D,0.3715,0.3525,-0.019000000000000017,subC,subC
4084816951388564352,0.3502,X,0.367,0.361,-0.006000000000000005,subC,subC
4084919382089470464,0.4344,X,0.429,0.4215,-0.007500000000000007,subC,subC
4085128942142112256,0.7126,C,0.682,0.698,0.015999999999999903,C,C
4085142308081117440,0.5756,C,0.5525,0.5485,-0.0040000000000000036,C,C
4085651966073854208,0.4364,D,0.4335,0.4235,-0.010000000000000009,subC,subC
4085991131063668224,0.3994,X,0.4,0.4,0.0,subC,subC
4086168732220176512,0.6204,C,0.644,0.6325,-0.011500000000000066,C,C
4086301811829752832,0.4638,X,0.4845,0.472,-0.012500000000000011,subC,subC
4086313459771225088,0.4232,D,0.433,0.42,-0.013000000000000012,subC,subC
4086341875275423744,0.5518,C,0.554,0.573,0.018999999999999906,C,C
4086734675791792512,0.401,X,0.4005,0.382,-0.018500000000000016,subC,subC
4086912212562480000,0.5268,C,0.526,0.5415,0.015499999999999958,C,C
4087692900163623168,0.4832,D,0.4955,0.484,-0.01150000000000001,subC,subC
4087928333092915200,0.5658,C,0.566,0.56,-0.005999999999999894,C,C
4088726544177222912,0.6818,C,0.7155,0.682,-0.033499999999999974,C,C
4089101408928985472,0.5556,C,0.5575,0.5645,0.007000000000000006,C,C
4089280423185404416,0.6806,C,0.691,0.69,-0.0010000000000000009,C,C
4089298251551650432,0.3178,X,0.3055,0.3185,0.013000000000000012,subC,subC
4089373400666977280,0.3104,D,0.3265,0.323,-0.003500000000000003,subC,subC
4089437928231677568,0.6934,C,0.685,0.681,-0.0040000000000000036,C,C
4089493625380670592,0.356,D,0.335,0.3545,0.019499999999999962,subC,subC
4090192326299245056,0.3607,D,0.37,0.3665,-0.003500000000000003,subC,subC
4092094829372187520,0.5206,C,0.5345,0.526,-0.008499999999999952,C,C
4092106820921659264,0.4736,D,0.4715,0.4745,0.0030000000000000027,subC,subC
4092425713667560832,0.4736,D,0.479,0.456,-0.022999999999999965,subC,subC
4092801437422757760,0.629,C,0.6365,0.617,-0.019499999999999962,C,C
4092891283749351552,0.702,C,0.725,0.7115,-0.013499999999999956,C,C
4093294534025161216,0.3716,D,0.3735,0.357,-0.016500000000000015,subC,subC
4094912018632800384,0.754,C,0.773,0.782,0.009000000000000008,C,C
4095101753105353344,0.874,B,0.89,0.891,0.0010000000000000009,B,B
4098316171039358592,0.3676,X,0.3685,0.389,0.020500000000000018,subC,subC
4098367886797895552,0.584,C,0.5975,0.5885,-0.009000000000000008,C,C
4098445986473568384,0.4244,D,0.444,0.4115,-0.03250000000000003,subC,subC
4098677674213461504,0.4401,D,0.4215,0.456,0.03450000000000003,subC,subC
4099216915928870784,0.457,D,0.4505,0.464,0.013500000000000012,subC,subC
4099228495163392000,0.497,D,0.4845,0.4925,0.008000000000000007,subC,subC
4099447744679037952,0.6112,C,0.6085,0.617,0.008499999999999952,C,C
4100247909891259904,0.454,D,0.471,0.4445,-0.026499999999999968,subC,subC
4100519798509124736,0.7086,C,0.703,0.7005,-0.0024999999999999467,C,C
4100555154676059520,0.5596,C,0.572,0.567,-0.0050000000000000044,C,C
4100556636470283776,0.6632,C,0.6555,0.666,0.010500000000000065,C,C
4100936071072291840,0.338,X,0.3285,0.3335,0.0050000000000000044,subC,subC
4101093606135337600,0.836,C,0.8315,0.8225,-0.009000000000000008,C,C
4101768504460976384,0.5738,C,0.571,0.587,0.016000000000000014,C,C
4101785718689364480,0.3064,X,0.3125,0.3095,-0.0030000000000000027,subC,subC
4102400272623108224,0.706,C,0.714,0.7155,0.0015000000000000568,C,C
4102580012754093568,0.5156,C,0.5085,0.5095,0.0010000000000000009,C,C
4102681094770634496,0.3774,D,0.3905,0.387,-0.003500000000000003,subC,subC
4102823034845694336,0.3252,D,0.3295,0.3235,-0.006000000000000005,subC,subC
4103564900315379328,0.5394,C,0.5445,0.5475,0.0030000000000000027,C,C
4103643412357218560,0.3974,D,0.418,0.399,-0.01899999999999996,subC,subC
4103758208239306240,0.3358,X,0.347,0.339,-0.007999999999999952,subC,subC
4103771844657930496,0.5414,C,0.5695,0.5435,-0.026000000000000023,C,C
4103970547031115136,0.517,C,0.525,0.52,-0.0050000000000000044,C,C
4104740587512481920,0.6306,C,0.61,0.63,0.020000000000000018,C,C
4105141148953899392,0.808,C,0.8055,0.817,0.011499999999999955,C,C
4105629091601205760,0.4488,D,0.428,0.4435,0.015500000000000014,subC,subC
4105925276887417856,0.4596,D,0.4705,0.488,0.017500000000000016,subC,subC
4107380476179560448,0.5152,C,0.5335,0.524,-0.009499999999999953,C,C
4107576228014112128,0.352,D,0.359,0.3325,-0.026499999999999968,subC,subC
4107636254489924864,0.3366,D,0.3215,0.3355,0.014000000000000012,subC,subC
4107683013681445760,0.629,C,0.632,0.6145,-0.01749999999999996,C,C
4107815401752502272,0.5626,C,0.563,0.5775,0.014500000000000068,C,C
4108777135199697024,0.5762,C,0.597,0.579,-0.018000000000000016,C,C
4108780090138109568,0.5906,C,0.573,0.5825,0.009500000000000064,C,C
4108835611103707648,0.51,C,0.513,0.516,0.0030000000000000027,C,C
4108861007325878912,0.326,X,0.324,0.3325,0.008500000000000008,subC,subC
4108909007885612032,0.5358,C,0.5285,0.513,-0.015499999999999958,C,C
4108944054822070400,0.3458,X,0.35,0.371,0.02100000000000002,subC,subC
4109059847125694848,0.5138,C,0.4905,0.499,0.008500000000000008,subC,subC
4109217691392062848,0.3738,X,0.383,0.369,-0.014000000000000012,subC,subC
4109255594551942144,0.4468,D,0.455,0.438,-0.017000000000000015,subC,subC
4109306446969628800,0.4249,X,0.4465,0.457,0.01050000000000001,subC,subC
4109322802206239488,0.4688,D,0.4785,0.4765,-0.0020000000000000018,subC,subC
4109645749380777216,0.3821,D,0.394,0.373,-0.02100000000000002,subC,subC
4110560366886740224,0.4524,D,0.465,0.475,0.009999999999999953,subC,subC
4110838204133693056,0.3,X,0.3185,0.3025,-0.016000000000000014,subC,subC
4110909844184739072,0.742,C,0.762,0.743,-0.019000000000000017,C,C
4110967637212527744,0.4038,X,0.3855,0.3985,0.013000000000000012,subC,subC
4110970489071211392,0.3958,X,0.388,0.3885,0.0005000000000000004,subC,subC
4111001236689256832,0.5216,C,0.535,0.527,-0.008000000000000007,C,C
4111095725972118528,0.3096,X,0.3035,0.3125,0.009000000000000008,subC,subC
4111601265184381568,0.5848,C,0.5945,0.576,-0.018500000000000072,C,C
4111616658349211136,0.6232,C,0.6265,0.625,-0.0014999999999999458,C,C
4111889401574644864,0.5348,C,0.531,0.5215,-0.009500000000000064,C,C
4112010077327778304,0.3448,X,0.3335,0.353,0.019499999999999962,subC,subC
4112068282705474176,0.3308,X,0.338,0.329,-0.009000000000000008,subC,subC
4112122429316269184,0.3646,X,0.3955,0.3675,-0.028000000000000025,subC,subC
4112184006301694208,0.4928,D,0.492,0.499,0.007000000000000006,subC,subC
4112231731978984064,0.4046,D,0.423,0.4115,-0.01150000000000001,subC,subC
4112246712827698688,0.4326,X,0.427,0.417,-0.010000000000000009,subC,subC
4112251420112110976,0.3674,X,0.3705,0.36,-0.01050000000000001,subC,subC
4112366422163277184,0.634,C,0.607,0.63,0.02300000000000002,C,C
4112514512628705152,0.6828,C,0.676,0.654,-0.02200000000000002,C,C
4112655451932785152,0.5724,C,0.562,0.5575,-0.0045000000000000595,C,C
4112788217961762560,0.4356,D,0.4435,0.441,-0.0025000000000000022,subC,subC
4112815980630901248,0.4644,D,0.4835,0.4605,-0.022999999999999965,subC,subC
4112858556689823488,0.4944,D,0.5065,0.5,-0.00649999999999995,C,subC
4113093714726174336,0.523,C,0.547,0.55,0.0030000000000000027,C,C
4113269872779471360,0.344,X,0.343,0.354,0.010999999999999954,subC,subC
4113390376694726272,0.3812,D,0.3835,0.413,0.02949999999999997,subC,subC
4113393091114295936,0.4694,D,0.4325,0.445,0.012500000000000011,subC,subC
4113396836325523328,0.5888,C,0.58,0.593,0.013000000000000012,C,C
4113421437901182336,0.4722,D,0.4565,0.498,0.04149999999999998,subC,subC
4113625118113674368,0.3802,X,0.386,0.381,-0.0050000000000000044,subC,subC
4113625156798372864,0.3584,X,0.373,0.3295,-0.04349999999999998,subC,subC
4113674566105546624,0.4583,X,0.4465,0.4695,0.022999999999999965,subC,subC
4114136945121492864,0.4567,X,0.4565,0.449,-0.007500000000000007,subC,subC
4114137838474624128,0.5328,C,0.5455,0.537,-0.008499999999999952,C,C
4114159137166960256,0.4044,D,0.4145,0.394,-0.020499999999999963,subC,subC
4114305479651692032,0.3671,X,0.3675,0.3605,-0.007000000000000006,subC,subC
4114497550563820160,0.4054,X,0.3925,0.4105,0.01799999999999996,subC,subC
4114581250890759808,0.3768,X,0.3535,0.3715,0.018000000000000016,subC,subC
4114615060887169152,0.3618,D,0.354,0.364,0.010000000000000009,subC,subC
4115069159167801856,0.3338,X,0.3285,0.3415,0.013000000000000012,subC,subC
4115329949575604352,0.4384,D,0.4335,0.43,-0.003500000000000003,subC,subC
4115340906008219904,0.6256,C,0.64,0.629,-0.01100000000000001,C,C
4115358743037809920,0.5442,C,0.554,0.5835,0.02949999999999997,C,C
4115430314376018048,0.3932,X,0.3885,0.391,0.0025000000000000022,subC,subC
4115601632024982912,0.3976,X,0.379,0.4,0.02100000000000002,subC,subC
4115700107039492736,0.5117,C,0.508,0.4935,-0.014500000000000013,C,subC
4115786865379734912,0.5536,C,0.5475,0.549,0.0015000000000000568,C,C
4116028173823179776,0.3942,D,0.3915,0.4245,0.032999999999999974,subC,subC
4116830366312261888,0.3254,X,0.3235,0.336,0.012500000000000011,subC,subC
4116981484851395200,0.4542,D,0.459,0.46,0.0010000000000000009,subC,subC
4117063501546150144,0.335,X,0.3205,0.3305,0.010000000000000009,subC,subC
