source_id,tier,J_R_catalogue,J_z_catalogue,J_phi_catalogue,J_R_timeavg,J_z_timeavg,J_phi_timeavg,J_R_fracdiff,J_z_fracdiff,J_phi_fracdiff,action_max_fracdiff,action_reliability_flag
6725956723035542016,C,213.4841318897549,37.32081082611493,-5.976310742958136,219.7029971906437,36.89049269705425,-5.9763106897413145,0.028305782717622595,0.011664743341718544,8.904627609695078e-09,0.028305782717622595,sampled_ok
4161659486910404736,C,209.97531314281593,46.04491240978424,4.228247678267638,223.3049284680179,37.80137165264883,4.228247499705144,0.05969243677983151,0.2180751754958543,4.223085204466401e-08,0.2180751754958543,sampled_caution
5816984206839975168,B,390.79012679288905,42.547679720510835,-11.293400237822476,377.8043182710236,69.45429874697714,-11.293400274424545,0.03437178426465179,0.3874003411147732,3.2410140473097557e-09,0.3874003411147732,sampled_caution
4902531381123134464,A,658.601387449962,16.90295060167571,9.396759317663733,591.176542876818,93.7312145367875,9.396758868326266,0.11405196194868843,0.8196657251780124,4.781834599425524e-08,0.8196657251780124,sampled_poor
4139276556887926400,C,167.77543143016356,97.72094343121252,15.784125406225208,220.2296496844298,45.31914282674054,15.784125133660464,0.2381796380706623,1.156284018980878,1.7268283278300692e-08,1.156284018980878,sampled_poor
4076649027478050688,C,226.0064177166483,27.542248379734172,24.11557654582199,219.40681624977333,40.587808704692314,24.115576557765028,0.030079290970440743,0.32141573396767187,4.952416025862339e-10,0.32141573396767187,sampled_caution
4469009098941937408,B,478.14117469478094,16.88543860040012,-1.9270967738269071,427.5168557232512,80.51033107245973,-1.9270967268893833,0.11841479065401088,0.7902699147367419,2.4356599859626483e-08,0.7902699147367419,sampled_poor
4089437928231677568,C,179.81512575692432,16.681625217506298,2.4539081973417525,176.26574976482067,25.466447516057396,2.4539081678936636,0.02013650409588555,0.34495672366599195,1.2000485283675363e-08,0.34495672366599195,sampled_caution
6333764361329271808,B,434.86198259212586,117.5439257257065,-9.36819660700072,485.25466981465456,81.02028093447075,-9.368195665588601,0.10384791812879708,0.4507963237103078,1.0049022796315538e-07,0.4507963237103078,sampled_caution
1772492325424795904,A,644.1248103371612,25.339268539047133,-12.039561025750858,587.8181751083935,91.10341848275168,-12.039560984990137,0.09578920423545054,0.7218625935113013,3.3855653932462747e-09,0.7218625935113013,sampled_poor
4185203604269449984,A,293.6921280075938,41.37855058252809,7.519587116282536,291.76342257651265,53.86940646219535,7.5195869902834165,0.006610511400123686,0.23187290709121014,1.6756122343573395e-08,0.23187290709121014,sampled_caution
