source_id,static_E
4074194608222495104,-183269.39059975283
4036388622532999040,-180518.8068022709
5690806726325702656,-128842.3032612959
845612441345836032,-142526.81867936742
4596983456318768896,-149636.58924859378
2161408451666209664,-142805.44187485278
1235549429772702208,-143567.9252446623
4071931568464915328,-181475.45266815167
6851460477739347072,-160393.83011519074
1879012393449118720,-144180.59600398538
5218536142551410432,-141012.56123615577
6437509536882165760,-156856.40389442624
2350083169523232000,-139213.04586671194
4185599561585474816,-176895.86290289127
4538297538587282816,-150426.96563555655
1384472472959982336,-127640.89595834565
6241854328941178752,-166689.49938733946
252650798352384640,-127854.41316330066
2847332664620076800,-120244.82990993405
2965242745398475392,-121540.12131994544
6075132288452904192,-150788.28333059011
4042811488422767104,-190471.7095669371
4557213124312245888,-153116.78479315934
4074354449725772160,-185360.73431048595
4241821100113255808,-158868.32557461748
6600126619435105664,-146550.30305345112
6744117386603370624,-178849.21013092573
2147290511911424256,-132711.4759953167
6718838446050616192,-173864.68629898387
5507736219238568064,-124227.59821603018
5840013443528217856,-154870.0379902812
4615724872530354560,-146196.3493879397
5377881044139551232,-146411.43838415094
6030188028373250816,-186832.54784152814
4555677862485597824,-150031.4000239801
5817316499870133760,-150311.6451357404
4763565068562177152,-132388.5791028931
1380366823526081152,-145329.0302298715
6087637510924542592,-147744.37218637118
2861384663742056064,-131804.48777022827
315210402928687488,-128932.5263731703
6076527225119553920,-146545.8883893784
6736814572144866944,-199921.07991467114
6759554117544106368,-179109.23578902642
6089897836259598208,-156543.20147375538
5831343416415213312,-164859.52144624878
3037949566695550208,-124019.73464346128
6803509676136741120,-152863.12244750038
2247088479377521920,-142818.43082365292
5331671937678928640,-142122.6864127647
5831920969269447680,-173018.47403054909
2592468819943718656,-136496.48627017383
5816474514486049536,-149070.77244411976
6807781347530504192,-154442.45002758657
1217020769060552192,-144791.23756472705
1710316519126926080,-126323.54118233925
4662597225031152768,-133339.35618210785
5922533887145029888,-166337.38253592802
1983564370023048960,-126404.71310049134
5286951535600233472,-130859.61554772523
6109866096986146048,-152241.75045984617
2383536497992779392,-141424.73904603987
2951180575795564672,-131486.8772261519
6634066310009237888,-148842.03451998573
2682592631271826688,-143818.0872270279
456736447287786624,-131031.03478520871
1743825377229583744,-148201.45921215054
6653778182666594560,-148236.00606376145
3592116930465396480,-137913.18105353173
1524238989468731264,-143886.24006277346
1624282521687619200,-140556.75752623854
4650154155016136960,-135735.47974044198
5919554760377940224,-172050.95790615267
6744090521589100800,-172963.46908656287
6377828973440035456,-142800.99737926183
3207009100188926848,-126390.57316858415
4700070299282100224,-144363.7536027048
2849430017409932032,-143279.5654838847
74355749434370304,-135509.16022783006
4047772106922187648,-189333.56018531093
3742322828843521408,-144592.73604348107
2135176956089987584,-133624.9829512145
6585559739636072064,-151864.9695336202
5593743798340155648,-137786.23277567816
5058433952325676928,-123900.57394289122
2083455345012762368,-144119.471403711
5646312784989058688,-143850.44548619562
205004836352089472,-140217.02045997532
3158949034623257856,-135381.9097689985
2103585135164839808,-146041.27236853103
4233367642387220992,-146472.29377200242
6171669959117035776,-153343.35831272943
502038044332244864,-125607.26936246398
6596556573899472384,-146646.3863401738
5820005149403929728,-161030.97039293277
6725177478510204032,-170888.39280863732
1260940417433621120,-144396.59086897524
4647274087378463232,-144147.78842350625
4581413684476385024,-150415.86170399422
4195101785887312768,-160377.89932626355
1639082493657795456,-125835.1822425098
3215558971324228224,-131504.48219490045
5670576811886417664,-141467.43445652016
4328175197157292928,-155280.44797267226
4209540710026282752,-166621.86275442695
1984739296977773184,-133273.4750810066
6270675376264772992,-152943.72734544807
2770680108412906496,-136665.82917878125
5372697259133093376,-145203.90301525872
4460187373550439296,-151424.83130636325
1186790001795638272,-147492.8729328214
5225702759341555712,-142125.8072654136
1442473841628325376,-144107.59556406003
4003000817992553856,-142104.81035400604
1615551334211310848,-128119.53449429873
66601512401466368,-137591.8046600907
3503644796055778304,-144513.4218035257
1239477709940838272,-145397.15151821636
3203896417130199424,-135460.31304397766
2030861340199136256,-147960.40063615955
5191643050206247040,-140128.31219495484
5508454337768873344,-123404.8301345013
2739642406988457728,-143654.1755434399
23160976216587648,-142608.91972899603
4502926902354076928,-151979.49484092792
2579826639542811392,-134677.36700638552
2664570914138416000,-139102.0655649968
4470275461462262016,-149638.9543435131
4821870142959113344,-121691.70597263772
89647344836572160,-127020.63856510434
3693413424904609792,-140232.8545675112
3851333015825753856,-141444.57768016658
4800353834274758144,-136608.75397926825
6860822269494317824,-150216.47097612833
3941203316709878656,-137356.5780960694
2603494211446542080,-144800.98213991255
5481258192533175552,-134955.0740958743
1213243980977835904,-146532.2581574733
5980998081484204544,-147307.89473769735
1310573815421693440,-142392.78257014064
3509778146793589888,-146193.3453864696
4893779955762322560,-137990.8928551263
5350997258995085824,-145627.81590132497
5575260526833489152,-130016.22464012147
4324669266893806080,-180332.01059102666
6405024259681714176,-149660.0855784956
2118977164081079040,-140911.04898264952
1753689233484825088,-148874.21642248062
1747918854725040896,-145789.68518932385
1079706266559949312,-142810.59805898528
6692042974021268992,-162357.16277403163
6082226608048937856,-152660.11572914873
5661244569508760064,-143831.0675813121
2137525993962733568,-140534.60623419742
1358668549963574400,-144884.6250295251
2049380100970450944,-147925.58550070296
4653222750226437632,-141617.12140243824
4554482658982706048,-154654.13778872843
1913162159456960128,-140352.0671801432
467577906816705664,-132584.69616609463
2802204206290338944,-139945.5211450822
6442613023182705280,-145354.70406019478
4882274185051989760,-123920.02317619405
2134698531090425856,-121969.66796092941
2077092436860985728,-144579.82684586415
4585268606604618240,-151697.74742543913
1592068063648300800,-135003.48963936634
5615803987326479232,-133690.76912739416
5493732186312467968,-139240.7516100089
428191270004168064,-142854.22633721525
1725076436233168384,-143443.8615308522
1977950675973440384,-143485.60332491982
1547115909436052352,-130127.35475528048
4407844985071831808,-151823.89000524895
6084053377897397120,-154508.04197689236
4562598291743275648,-152845.29887914364
2796396688951665024,-127125.79458161673
3462381464696611840,-144504.8751286846
4783058310210825088,-128460.89523655365
2822600250065297536,-143023.23186786176
3193068564058138368,-131226.92959060488
5245991806896769152,-145510.86113597875
2297342654756488064,-133779.4210593199
1571936589859484032,-124590.86830500077
5248805422789911936,-145071.28428953723
1888117208722350336,-142325.4416236293
