source_id,P_forward_below_25,P_latent_below_25,delta_P
5901919109275348096,0.974,0.7148547660034189,-0.25914523399658107
4039159769809689984,0.3985,0.08965273618204928,-0.30884726381795075
5813833796785259264,0.8985,0.44472047399726067,-0.4537795260027393
5009336428818086528,0.8475,0.29950581040555957,-0.5479941895944405
2901583461689356032,1.0,1.0,0.0
6448488710242595200,0.779,0.23798513941679394,-0.5410148605832061
1451327659011167232,1.0,0.9999999999999998,-2.220446049250313e-16
6708201190749087488,0.653,0.1627198043395442,-0.49028019566045583
4044317338290621568,0.6135,0.14787727748163873,-0.46562272251836134
1284502779818086528,1.0,1.0,0.0
3506183087368009216,0.9885,0.9038177410457452,-0.08468225895425485
6638402508990295168,0.8025,0.30018240314996286,-0.5023175968500371
6784118757789092224,0.8555,0.3436248787590012,-0.5118751212409989
4051283328604311040,0.807,0.24444163890714068,-0.5625583610928594
3566782705092606208,1.0,1.0,0.0
6219455181136976128,0.9975,0.9637221536706049,-0.03377784632939518
4389105149407614080,0.9165,0.629948732503375,-0.28655126749662496
4225840145265828736,1.0,0.9999999999999999,-1.1102230246251565e-16
1745758318670925568,0.907,0.534864083180549,-0.372135916819451
4124295470510390528,0.7145,0.2102811697292713,-0.5042188302707287
1097505470028525184,0.767,0.21679578257914325,-0.5502042174208568
6888772091291221888,0.8035,0.2353447368745591,-0.568155263125441
4825523167263265664,0.959,0.7437388547341341,-0.21526114526586582
5847442981050654336,1.0,0.9999999999999998,-2.220446049250313e-16
5454407500107980544,0.853,0.3764100655969938,-0.4765899344030062
4401997335556665728,0.6995,0.20973031317123805,-0.489769686828762
3402574182538600064,0.983,0.8399220151846626,-0.1430779848153374
262676695131174784,0.988,0.848163545692935,-0.13983645430706504
6031878394370598528,0.6335,0.1646740160091969,-0.46882598399080305
3063785306803993856,0.9755,0.7985745383396323,-0.1769254616603677
6764310604845535616,0.631,0.11920722739346261,-0.5117927726065374
4048293550308268288,0.547,0.11624404023617183,-0.4307559597638282
974643017084542336,0.952,0.6572844033488293,-0.29471559665117064
5671614093732317952,0.9195,0.5545585243312592,-0.3649414756687408
1906717921807774464,0.997,0.9641804183515479,-0.03281958164845211
78171462803918464,0.965,0.7411385253049338,-0.22386147469506612
6731373810620076544,0.684,0.1728310735776296,-0.5111689264223704
1764739565859765760,1.0,1.0000000000000002,2.220446049250313e-16
4212483449832235520,0.6175,0.17931379807718686,-0.4381862019228132
6140333053091707776,0.876,0.4242967058707479,-0.4517032941292521
6506705789348370560,0.956,0.7878973177384947,-0.16810268226150527
4049340457235691136,0.377,0.09354101460654429,-0.2834589853934557
5923746992090768256,0.7535,0.18437387297852917,-0.5691261270214708
1178304520808040576,0.893,0.49370849975758035,-0.39929150024241966
4296807917137931776,0.6535,0.17742396004940258,-0.4760760399505974
4049449274523729024,0.696,0.18490189439642277,-0.5110981056035772
5499247057459764608,0.9995,0.9897514576368862,-0.009748542363113843
5451033202001300608,0.94,0.7210562618256002,-0.21894373817439972
1344863597361993984,1.0,1.0000000000000002,2.220446049250313e-16
4048087117027624064,0.568,0.10752154059693822,-0.46047845940306176
1596864687420604160,0.9385,0.6750492993565329,-0.2634507006434671
4044845584894967936,0.5725,0.1275697063975877,-0.4449302936024123
5784074827379395328,0.8585,0.4196159660861162,-0.43888403391388386
1059923131798151168,0.9455,0.6357542118642673,-0.3097457881357327
4036710916847561984,0.524,0.10542953027372409,-0.41857046972627593
653284836625084800,0.9505,0.6595044034480275,-0.2909955965519725
1357290621375866752,0.8565,0.4025981687402036,-0.45390183125979644
4049319802607350272,0.556,0.10442200626363503,-0.45157799373636504
2327135468498505472,0.7685,0.22967336349177234,-0.5388266365082276
1736238162882461440,0.838,0.2966983620395669,-0.5413016379604331
4642478120737587584,0.77,0.36560660462224936,-0.40439339537775065
4084326534843631744,0.6475,0.1442276176724074,-0.5032723823275925
4037945870210062848,0.6745,0.16875207087129876,-0.5057479291287013
5572405060775591936,0.8555,0.38704332930012303,-0.468456670699877
4037479986524656256,0.6365,0.16455649205569467,-0.4719435079443053
2820482865549001600,0.96,0.7701699136219574,-0.18983008637804255
6222997945040074496,0.918,0.548133674165146,-0.369866325834854
5807717179240222464,0.683,0.16519927239170407,-0.517800727608296
4077630857014425088,0.8835,0.3936284766343086,-0.48987152336569134
4796196821328354048,0.8975,0.5000057669418599,-0.39749423305814
6732805031169552128,0.71,0.2433940481227341,-0.46660595187726583
4123554571495125376,0.633,0.12057512975515156,-0.5124248702448484
6892121341147904512,0.4195,0.11871076857435535,-0.3007892314256446
